"fio/4k-seq-write-duration";"fio/4k-seq-write-latency";"fio/8k-rand-write-duration";"iperf/multi-thread-duration";"iperf/single-thread-duration";"sysbench/fileio-4k-rand-read-prepare-duration";"sysbench/fileio-4k-rand-write-throughput";"benchmark/order";"fio/4k-seq-write-bandwidth";"fio/4k-seq-write-disk-util";"fio/4k-seq-write-iops";"fio/4k-seq-write-latency-95-percentile";"fio/8k-rand-write-bandwidth";"fio/8k-rand-write-disk-util";"fio/8k-rand-write-iops";"fio/8k-rand-write-latency";"fio/8k-rand-write-latency-95-percentile";"fio/version";"instance/cpu-cores";"instance/cpu-model";"instance/gcc-version";"instance/ram-total";"iperf/multi-thread-bandwidth";"iperf/single-thread-bandwidth";"iperf/version";"iteration";"md-sim-duration";"provider_vm_id";"provider_vm_id_iteration";"source";"stressng/cpu-callfunc-bogo-ops";"stressng/cpu-callfunc-duration";"stressng/cpu-double-bogo-ops";"stressng/cpu-double-duration";"stressng/cpu-euler-bogo-ops";"stressng/cpu-euler-duration";"stressng/cpu-fft-bogo-ops";"stressng/cpu-fft-duration";"stressng/cpu-fibonacci-bogo-ops";"stressng/cpu-fibonacci-duration";"stressng/cpu-int64-bogo-ops";"stressng/cpu-int64-duration";"stressng/cpu-loop-bogo-ops";"stressng/cpu-loop-duration";"stressng/cpu-matrixprod-bogo-ops";"stressng/cpu-matrixprod-duration";"stressng/network-epoll-bogo-ops";"stressng/network-icmp-flood-bogo-ops";"stressng/network-sockfd-bogo-ops";"stressng/network-total-duration";"stressng/network-udp-bogo-ops";"stressng/version";"sysbench/cpu-multi-thread-duration";"sysbench/cpu-single-thread-duration";"sysbench/fileio-1m-seq-write-duration";"sysbench/fileio-1m-seq-write-latency";"sysbench/fileio-1m-seq-write-latency-95-percentile";"sysbench/fileio-1m-seq-write-throughput";"sysbench/fileio-4k-rand-read-duration";"sysbench/fileio-4k-rand-read-latency";"sysbench/fileio-4k-rand-read-latency-95-percentile";"sysbench/fileio-4k-rand-read-throughput";"sysbench/fileio-4k-rand-write-duration";"sysbench/fileio-4k-rand-write-latency";"sysbench/fileio-4k-rand-write-latency-95-percentile";"sysbench/fileio-file-total-size";"sysbench/memory-default-block-size-duration";"sysbench/memory-default-block-size-throughput";"sysbench/memory-large-block-size-duration";"sysbench/memory-large-block-size-throughput";"sysbench/mutex-duration";"sysbench/mutex-latency";"sysbench/threads-128-duration";"sysbench/threads-128-latency";"sysbench/threads-1-duration";"sysbench/threads-1-latency";"sysbench/version";"wordpress-bench/s1-failure_rate";"wordpress-bench/s1-num_failures";"wordpress-bench/s1-response_time";"wordpress-bench/s1-throughput";"wordpress-bench/s2-failure_rate";"wordpress-bench/s2-num_failures";"wordpress-bench/s2-response_time";"wordpress-bench/s2-throughput";"wordpress-bench/s3-failure_rate";"wordpress-bench/s3-num_failures";"wordpress-bench/s3-response_time";"wordpress-bench/s3-throughput"
199502.0;678.31;60001.0;30.0;30.0;228.15333333333334;"2.1867";;5873.7;99.4;1468.0;836.0;135418.0;97.64;16927.0;57.71;330.0;;;;;;288.0;316.0;;2.0;485.80837;"i-00e86f47239628cb7";"i-00e86f47239628cb7_2.0";"rmit-combined_v3_aws_m3.medium";163086.23;10.0;5137.1;10.0;4046843.43;10.01;213.37;10.0;6633751.74;10.0;28485.98;10.01;12086.19;10.0;91.36;10.0;25475.2;169804.47;35.59;40.01;76351.18;;59.0513;58.96;228.3965;25.74;32.03;35.867;3.1617;0.32;0.57;12.355;17.8635;0.01;0.01;8.0;1.3465;760.52;2.1615;4737.4;4.4513;4451.14;10.8023;137.36;4.795;0.48;;3.00358459800264;1.0;1397.8902464626108;0.7153637437062887;1.7543156896931322;6.0;1811.801133654712;0.5519369545722875;6.486342861831779;2241.0;1799.641368892593;0.5556662662268921
199502.0;673.23;60001.0;30.0;30.0;228.15333333333334;"2.2403";;5917.1;99.33;1479.0;772.0;140928.0;97.77;17616.0;55.47;330.0;;;;;;287.0;316.0;;3.0;484.651122;"i-00e86f47239628cb7";"i-00e86f47239628cb7_3.0";"rmit-combined_v3_aws_m3.medium";163896.91;10.0;5160.23;10.0;4078596.51;10.01;215.02;10.01;6669777.47;10.01;28712.68;10.0;12194.43;10.0;89.99;10.0;25413.0;168977.51;37.04;40.05;78055.98;;58.9623;58.9833;228.3831;25.74;32.03;35.87;3.2026;0.32;0.57;12.197;17.4366;0.01;0.01;8.0;1.3324;768.52;2.1602;4740.24;4.4491;4448.87;10.1671;129.59;4.7663;0.47;;1.5142684213403426;5.0;1383.4106334841629;0.7228511736110259;1.4732959799763754;5.0;1769.6064240275316;0.5650974060797385;7.958173729926688;2525.0;1530.1849529780563;0.653515771445663
199502.0;772.75;60001.0;30.0;30.0;228.15333333333334;"1.909";"[StressngNetwork, SysbenchCpu, SysbenchThreads, SysbenchMemory, WordpressBench, MdSim, SysbenchMutex, SysbenchFileio, SysbenchCpu, Fio, MdSim, StressngCpu, SysbenchThreads, SysbenchThreads, SysbenchMemory, Fio, StressngNetwork, SysbenchCpu, SysbenchFileio, StressngNetwork, SysbenchMutex, SysbenchMutex, SysbenchMemory, WordpressBench, Iperf, Iperf, Iperf, SysbenchFileio, Fio, MdSim, StressngCpu, StressngCpu, WordpressBench]";5156.2;99.27;1289.0;876.0;112238.0;97.64;14029.0;69.89;370.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;487.540231;"i-00f9c446de60f247d";"i-00f9c446de60f247d_1.0";"rmit-combined_v3_aws_m3.medium";162705.6;10.0;5123.21;10.0;4057470.17;10.0;213.54;10.0;6644989.78;10.0;28539.07;10.01;12052.6;10.0;91.09;10.01;27107.2;169140.23;36.7;40.02;77507.45;"stress-ng, version 0.07.27";59.1623;59.1652;228.3979;25.74;32.26;35.867;3.7101;0.37;0.62;10.529;20.462;0.01;0.01;8.0;1.3242;773.3;2.1869;4682.49;4.4699;4469.79;11.1424;141.96;4.7525;0.48;"sysbench 0.4.12";6.138336372116754;2.0;1370.9550618530675;0.729418511098634;1.5004408745421667;5.0;1789.7598689510714;0.5587341728620121;2.7041170554784215;1016.0;2847.4678287230013;0.3511892179826552
199502.0;745.0;60001.0;30.0;30.0;228.15333333333334;"2.128";;5347.5;99.23;1336.0;844.0;140212.0;97.17;17526.0;55.68;330.0;;;;;;287.0;316.0;;2.0;492.156016;"i-00f9c446de60f247d";"i-00f9c446de60f247d_2.0";"rmit-combined_v3_aws_m3.medium";162267.94;10.0;5128.76;10.0;4052628.55;10.0;213.27;10.0;6639400.86;10.01;28562.01;10.0;12054.56;10.01;92.01;10.01;27647.03;168761.89;35.99;40.01;76636.27;;59.1823;59.2121;228.4237;25.74;32.03;35.863;3.3508;0.33;0.54;11.658;18.3563;0.01;0.01;8.0;1.3614;752.18;2.1889;4678.18;4.4761;4475.94;11.111;141.76;4.7426;0.47;;1.1904445870067972;4.0;1432.2630861040068;0.6981957502794867;3.0165808781230736;10.0;1839.935283343509;0.5434973768114342;6.587984299884813;2271.0;1792.8875539605763;0.557759463381265
199502.0;753.18;60001.0;30.0;30.0;228.15333333333334;"2.0984";;5289.8;99.21;1322.0;860.0;140691.0;97.36;17586.0;55.5;326.0;;;;;;288.0;316.0;;3.0;487.730549;"i-00f9c446de60f247d";"i-00f9c446de60f247d_3.0";"rmit-combined_v3_aws_m3.medium";161655.32;10.0;5122.07;10.0;4056491.39;10.01;213.36;10.0;6645998.45;10.0;28537.21;10.01;12030.61;10.01;91.56;10.0;27536.37;166911.44;36.29;40.02;79811.28;;59.2513;59.1725;228.4164;25.74;32.02;35.864;3.8875;0.39;0.58;10.048;18.6152;0.01;0.01;8.0;1.3175;777.21;2.1823;4692.32;4.4601;4459.96;10.7655;136.66;4.7584;0.48;;1.2005264188293925;4.0;1414.0869620575502;0.7071700870114537;9.060657751200923;3.0;1837.718765610257;0.5441529023446234;8.578009769464852;2646.0;1439.3316224161263;0.6947669212751371
199502.0;701.0;60001.0;30.0;30.0;228.15333333333334;"1.9016";"[SysbenchThreads, SysbenchFileio, SysbenchMutex, SysbenchFileio, SysbenchMemory, WordpressBench, SysbenchThreads, StressngCpu, StressngCpu, SysbenchThreads, Iperf, Iperf, Fio, SysbenchMutex, MdSim, Fio, SysbenchCpu, SysbenchFileio, SysbenchMemory, StressngNetwork, WordpressBench, StressngCpu, SysbenchCpu, SysbenchMutex, StressngNetwork, SysbenchMemory, SysbenchCpu, StressngNetwork, MdSim, Fio, MdSim, Iperf, WordpressBench]";5684.8;99.36;1421.0;964.0;141883.0;97.6;17735.0;55.09;322.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;485.826684;"i-0124fa9f1778afd20";"i-0124fa9f1778afd20_1.0";"rmit-combined_v3_aws_m3.medium";164179.72;10.0;5127.87;10.01;4069098.93;10.0;213.54;10.0;6660242.16;10.0;28612.02;10.01;12110.37;10.0;91.41;10.01;26291.18;171417.89;37.47;40.04;78154.57;"stress-ng, version 0.07.27";58.9987;58.9803;228.3588;25.75;32.03;35.873;3.348;0.33;0.66;11.667;20.5417;0.01;0.01;8.0;1.3218;774.69;2.1612;4738.2;4.453;4452.85;10.7315;137.06;4.734;0.47;"sysbench 0.4.12";3.041454014538333;1.0;1329.2504952496463;0.7523036504960566;5.817579497732875;2.0;1761.0162380903596;0.5678539347737059;2.5803719506290292;943.0;2844.6422511092082;0.35153805354964096
199502.0;673.82;60001.0;30.0;30.0;228.15333333333334;"2.2427";;5913.7;99.33;1478.0;796.0;141449.0;97.64;17681.0;55.23;326.0;;;;;;287.0;316.0;;2.0;485.766805;"i-0124fa9f1778afd20";"i-0124fa9f1778afd20_2.0";"rmit-combined_v3_aws_m3.medium";162418.78;10.0;5138.47;10.01;4069662.68;10.0;213.35;10.01;6673947.55;10.0;28617.63;10.01;12170.73;10.0;91.18;10.0;27337.37;171377.8;38.75;40.02;78291.95;;58.9895;58.9828;228.3743;25.75;32.03;35.871;4.741;0.47;2.09;8.2393;17.4174;0.01;0.01;8.0;1.32;775.73;2.1701;4718.62;4.4535;4453.37;10.5192;134.05;4.7297;0.47;;6.139694818487444;2.0;1350.3672428802388;0.7405392905318631;1.1771393418684568;4.0;1791.9466329167326;0.5580523334962887;6.107644420174594;2128.0;1883.1252297048968;0.5310321290510824
199502.0;677.22;60001.0;30.0;30.0;228.15333333333334;"2.196";;5883.6;99.26;1470.0;868.0;141963.0;97.89;17745.0;55.03;326.0;;;;;;288.0;316.0;;3.0;485.216411;"i-0124fa9f1778afd20";"i-0124fa9f1778afd20_3.0";"rmit-combined_v3_aws_m3.medium";163732.8;10.0;5143.54;10.0;4074376.59;10.0;212.81;10.01;6658021.52;10.01;28613.11;10.0;12179.39;10.0;91.42;10.01;28005.67;171880.29;35.98;40.04;77822.32;;59.0257;58.9916;228.3684;25.73;32.04;35.872;3.875;0.39;0.76;10.081;17.7881;0.01;0.01;8.0;1.3279;771.12;2.1665;4726.61;4.4563;4456.18;10.8029;137.87;4.7331;0.47;;6.085698316841902;2.0;1368.1335498105825;0.7309227963442967;1.1608038334385795;4.0;1792.7724884241195;0.5577952620630735;8.586429918586028;2667.0;1428.075356321839;0.700243159839693
199502.0;704.44;60001.0;30.0;30.0;228.15333333333334;"2.1245";"[SysbenchFileio, SysbenchThreads, SysbenchCpu, MdSim, SysbenchFileio, Iperf, Fio, Fio, Fio, SysbenchMutex, SysbenchMutex, MdSim, WordpressBench, SysbenchMemory, StressngCpu, StressngNetwork, SysbenchThreads, Iperf, SysbenchCpu, SysbenchCpu, WordpressBench, MdSim, SysbenchFileio, StressngCpu, StressngNetwork, StressngNetwork, Iperf, SysbenchMutex, SysbenchMemory, WordpressBench, StressngCpu, SysbenchThreads, SysbenchMemory]";5656.5;99.36;1414.0;1256.0;140337.0;97.7;17542.0;55.74;326.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;287.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;484.828935;"i-013267fad25d62242";"i-013267fad25d62242_1.0";"rmit-combined_v3_aws_m3.medium";163881.97;10.0;5164.37;10.01;4061433.5;10.0;215.07;10.01;6653871.8;10.01;28601.44;10.0;12154.81;10.0;90.47;10.0;26979.65;171060.5;37.27;40.02;78841.04;"stress-ng, version 0.07.27";58.9368;58.966;229.3009;25.87;32.04;35.726;2.3289;0.23;0.49;16.773;18.3863;0.01;0.01;8.0;1.3166;777.78;2.1583;4744.43;4.4461;4446.01;10.4213;133.02;4.7373;0.47;"sysbench 0.4.12";3.050693309713645;1.0;1330.712215320911;0.7514772829817623;8.990480789035761;3.0;1736.0505176629729;0.5760201041535212;2.65961068236612;1002.0;2824.1894302848577;0.3540838972331741
199502.0;663.55;60001.0;30.0;30.0;228.15333333333334;"2.2031";"[SysbenchThreads, Iperf, MdSim, Iperf, SysbenchMemory, SysbenchThreads, StressngCpu, SysbenchThreads, MdSim, SysbenchMutex, WordpressBench, WordpressBench, SysbenchFileio, WordpressBench, SysbenchFileio, SysbenchMemory, Fio, SysbenchMemory, Iperf, SysbenchMutex, StressngNetwork, SysbenchCpu, MdSim, SysbenchCpu, SysbenchCpu, SysbenchFileio, StressngCpu, Fio, StressngNetwork, StressngNetwork, Fio, StressngCpu, SysbenchMutex]";6003.9;99.28;1500.0;780.0;139970.0;97.79;17496.0;55.91;322.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;287.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";2.0;487.375797;"i-013267fad25d62242";"i-013267fad25d62242_2.0";"rmit-combined_v3_aws_m3.medium";164072.6;10.0;5131.93;10.01;4043726.79;10.0;212.61;10.01;6662409.42;10.0;28676.6;10.0;12162.49;10.0;92.22;10.01;27000.51;170885.35;38.19;40.01;77746.38;"stress-ng, version 0.07.27";58.9379;58.9625;228.3945;25.75;32.03;35.868;2.0065;0.2;0.46;19.468;17.7307;0.01;0.01;8.0;1.3204;775.53;2.1658;4728.01;4.4496;4449.46;10.7208;136.18;4.8441;0.48;"sysbench 0.4.12";9.034050420119481;3.0;1379.5154536390828;0.724892205710387;5.90765403336513;2.0;1789.343868921776;0.5588640715563413;6.061245143379677;2067.0;1887.5244368185088;0.5297944654351264
199502.0;660.4;60001.0;30.0;30.0;228.15333333333334;"2.167";;6032.5;99.34;1508.0;764.0;140200.0;97.68;17524.0;55.79;326.0;;;;;;287.0;316.0;;3.0;485.628287;"i-013267fad25d62242";"i-013267fad25d62242_3.0";"rmit-combined_v3_aws_m3.medium";163923.21;10.0;5150.71;10.0;4068020.04;10.01;214.04;10.0;6665416.12;10.0;28665.13;10.0;12158.67;10.0;94.93;10.01;27596.94;170739.32;37.03;40.02;78411.23;;58.9225;58.918;228.4207;25.74;32.04;35.864;5.0156;0.5;1.24;7.7882;18.0265;0.01;0.01;8.0;1.3166;777.73;2.1673;4724.85;4.438;4437.82;10.7671;137.13;4.7459;0.47;;9.153957388511435;3.0;1358.5669692824276;0.7360697136102045;2.3784880973914766;8.0;1802.3155074482906;0.5548418109189966;8.787075211117534;2701.0;1405.7590780206713;0.7113594467467456
199502.0;701.21;60001.0;30.0;30.0;228.15333333333334;"1.9647";"[SysbenchMutex, SysbenchFileio, SysbenchCpu, SysbenchFileio, WordpressBench, StressngNetwork, SysbenchCpu, SysbenchFileio, WordpressBench, SysbenchThreads, Iperf, Fio, WordpressBench, SysbenchMutex, StressngCpu, SysbenchMutex, Fio, StressngCpu, SysbenchThreads, Iperf, StressngNetwork, MdSim, Fio, SysbenchMemory, SysbenchMemory, Iperf, SysbenchCpu, MdSim, SysbenchThreads, SysbenchMemory, StressngNetwork, StressngCpu, MdSim]";5682.6;99.34;1420.0;844.0;141874.0;97.67;17734.0;55.03;322.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;485.9566;"i-02ec05df36af1e9d4";"i-02ec05df36af1e9d4_1.0";"rmit-combined_v3_aws_m3.medium";163482.32;10.0;5162.22;10.01;4069681.02;10.0;214.57;10.0;6644980.15;10.0;28573.03;10.0;12154.93;10.0;90.66;10.0;27297.69;169168.7;37.6;40.02;77542.76;"stress-ng, version 0.07.27";59.0767;59.0541;228.3575;25.75;32.04;35.874;2.7112;0.27;0.53;14.408;19.8824;0.01;0.01;8.0;1.3249;772.89;2.1617;4737.03;4.4575;4457.32;10.6162;135.49;4.7444;0.47;"sysbench 0.4.12";6.13508035881631;2.0;1351.382912573063;0.7399827174786292;1.4813695557817113;5.0;1775.8891928864568;0.5630981955437441;2.515703467809473;946.0;2927.048805168522;0.34164104070769874
199502.0;708.61;60001.0;30.0;30.0;228.15333333333334;"2.1012";;5623.9;99.33;1405.0;884.0;141445.0;97.54;17680.0;55.21;326.0;;;;;;288.0;316.0;;2.0;490.244598;"i-02ec05df36af1e9d4";"i-02ec05df36af1e9d4_2.0";"rmit-combined_v3_aws_m3.medium";162913.38;10.01;5160.62;10.0;4073257.37;10.0;214.78;10.0;6659567.79;10.0;28594.11;10.0;12159.72;10.01;91.36;10.0;26777.8;168729.69;36.11;40.04;73546.86;;59.0242;59.0345;228.3699;25.74;32.04;35.872;2.5423;0.25;0.5;15.365;18.5905;0.01;0.01;8.0;1.3208;775.3;2.1696;4719.68;4.4551;4454.98;10.6842;135.99;4.7386;0.47;;6.082991469212763;2.0;1368.742350443362;0.730597690409799;1.1888734404692578;4.0;1786.412711054476;0.55978105944495;6.381436244899978;2194.0;1832.381548792837;0.5457378681087433
199502.0;703.22;60001.0;30.0;30.0;228.15333333333334;"2.0933";;5665.9;99.31;1416.0;868.0;140732.0;97.62;17591.0;55.47;326.0;;;;;;288.0;316.0;;3.0;485.957837;"i-02ec05df36af1e9d4";"i-02ec05df36af1e9d4_3.0";"rmit-combined_v3_aws_m3.medium";163787.22;10.01;5158.58;10.01;4066150.23;10.0;214.73;10.01;6654592.86;10.0;28610.97;10.01;12135.57;10.0;92.23;10.01;26349.97;166228.55;36.6;40.01;74918.51;;59.0666;59.0297;228.3714;25.73;32.03;35.871;3.0599;0.31;0.54;12.766;18.6604;0.01;0.01;8.0;1.3444;761.68;2.1696;4719.71;4.4573;4457.17;10.5673;134.65;4.7449;0.47;;3.0447834668744913;1.0;1367.2643936555514;0.7313874365779216;5.878836878002524;2.0;1785.9381069872434;0.5599298184453504;8.443024214285494;2632.0;1456.5771423231474;0.6865410495218015
199502.0;719.6;60001.0;30.0;30.0;228.15333333333334;"1.9448";"[SysbenchFileio, Fio, SysbenchCpu, SysbenchMemory, SysbenchMemory, SysbenchFileio, MdSim, SysbenchFileio, SysbenchCpu, SysbenchCpu, SysbenchMemory, SysbenchThreads, Fio, StressngNetwork, SysbenchMutex, WordpressBench, StressngCpu, WordpressBench, WordpressBench, StressngCpu, MdSim, StressngCpu, SysbenchThreads, SysbenchThreads, SysbenchMutex, MdSim, Iperf, Iperf, Iperf, StressngNetwork, SysbenchMutex, Fio, StressngNetwork]";5537.7;99.29;1384.0;1032.0;142032.0;97.41;17753.0;54.96;318.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;488.524662;"i-0373158417767720c";"i-0373158417767720c_1.0";"rmit-combined_v3_aws_m3.medium";162493.09;10.0;5061.8;10.01;4045633.58;10.0;213.45;10.01;6623133.24;10.01;28447.88;10.0;12076.48;10.01;91.18;10.01;26587.98;166535.19;36.58;40.02;77827.53;"stress-ng, version 0.07.27";59.8283;59.4375;228.5215;25.77;32.04;35.848;4.1592;0.42;1.63;9.3917;20.0858;0.01;0.01;8.0;1.3546;755.94;2.1861;4684.22;4.4835;4483.36;10.6912;136.51;4.8166;0.48;"sysbench 0.4.12";1.2044761465242824;4.0;1415.5779198635976;0.7064252599364916;8.996772317963208;3.0;1828.943176831944;0.546763843003684;2.594029093660883;974.0;2922.687553514439;0.34215083948933633
199502.0;664.61;60001.0;30.0;30.0;228.15333333333334;"2.0923";;5993.3;99.24;1498.0;828.0;141853.0;97.51;17731.0;55.03;318.0;;;;;;287.0;316.0;;2.0;488.955118;"i-0373158417767720c";"i-0373158417767720c_2.0";"rmit-combined_v3_aws_m3.medium";161514.49;10.0;5119.14;10.0;4047230.23;10.0;213.25;10.01;6622305.96;10.0;28446.72;10.01;12090.36;10.0;88.58;10.01;25806.87;168666.43;35.92;40.03;78098.87;;59.3588;59.3463;228.3599;25.74;32.03;35.873;2.2516;0.22;0.51;17.349;18.6694;0.01;0.01;8.0;1.3313;769.15;2.1775;4702.7;4.4844;4484.32;11.3746;145.15;4.9294;0.49;;2.026179688851163;7.0;1475.8330129437395;0.6775834333759554;3.9405669148122486;13.0;1885.0452545568824;0.5304912428933012;6.731027890059682;2287.0;1759.1891891891892;0.5684436933476724
199502.0;663.07;60001.0;30.0;30.0;228.15333333333334;"2.0275";;6007.8;99.25;1501.0;820.0;144238.0;97.48;18029.0;54.1;306.0;;;;;;288.0;316.0;;3.0;490.052542;"i-0373158417767720c";"i-0373158417767720c_3.0";"rmit-combined_v3_aws_m3.medium";162549.04;10.01;5115.69;10.0;4047936.12;10.0;212.66;10.01;6621923.89;10.0;28456.95;10.01;12100.97;10.0;89.88;10.0;26191.82;168580.63;36.46;40.02;76597.88;;59.3453;59.3371;228.3616;25.75;32.03;35.873;2.993;0.3;0.55;13.051;19.2659;0.01;0.01;8.0;1.3341;767.57;2.171;4716.65;4.4836;4483.44;10.4119;132.65;4.8548;0.48;;1.7541311029985147;6.0;1458.0123188405796;0.6858652612724193;2.751143145829478;9.0;1842.0898699251084;0.5428616791865077;7.88165444573225;2525.0;1555.9213695968917;0.6427060001490179
199502.0;741.45;60001.0;30.0;30.0;228.15333333333334;"1.978";"[StressngNetwork, Iperf, SysbenchThreads, Iperf, SysbenchCpu, SysbenchFileio, WordpressBench, StressngNetwork, SysbenchMutex, Fio, Iperf, SysbenchMutex, Fio, SysbenchCpu, SysbenchFileio, StressngCpu, SysbenchMemory, WordpressBench, SysbenchFileio, SysbenchThreads, MdSim, SysbenchMutex, SysbenchMemory, SysbenchCpu, SysbenchMemory, WordpressBench, StressngCpu, MdSim, MdSim, Fio, SysbenchThreads, StressngNetwork, StressngCpu]";5374.8;99.33;1343.0;780.0;143003.0;97.78;17875.0;54.65;314.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;487.648813;"i-03bea7a3fbf484a58";"i-03bea7a3fbf484a58_1.0";"rmit-combined_v3_aws_m3.medium";163288.21;10.0;5142.46;10.01;4054555.41;10.01;213.81;10.0;6636601.53;10.0;28514.18;10.0;12085.56;10.01;91.1;10.01;27280.27;168936.44;36.69;40.04;78236.6;"stress-ng, version 0.07.27";59.2257;59.2346;228.3507;25.75;32.04;35.875;9.4141;0.94;3.66;4.1494;19.7488;0.01;0.01;8.0;1.3164;777.9;2.1767;4704.35;4.472;4471.88;11.2256;142.99;4.8145;0.48;"sysbench 0.4.12";3.034514937035636;1.0;1351.8006399212404;0.7397540513505472;5.971521634180942;2.0;1766.1921109529083;0.566189823744866;2.8464211191820263;1055.0;2730.9230032419687;0.3661765633131608
199502.0;741.75;60001.0;30.0;30.0;228.15333333333334;"2.0051";;5372.6;99.32;1343.0;780.0;142514.0;97.58;17814.0;54.85;318.0;;;;;;288.0;316.0;;2.0;487.738247;"i-03bea7a3fbf484a58";"i-03bea7a3fbf484a58_2.0";"rmit-combined_v3_aws_m3.medium";161279.15;10.0;5135.43;10.01;4050659.92;10.0;213.39;10.0;6636785.68;10.0;28512.1;10.0;12054.48;10.0;91.5;10.0;27184.92;170159.96;38.19;40.01;75181.81;;59.2191;59.2705;228.3643;25.73;32.02;35.873;5.8291;0.58;2.65;6.7013;19.4812;0.01;0.01;8.0;1.3176;777.16;2.1717;4715.19;4.468;4467.84;10.7335;136.45;4.7581;0.48;;9.120843145333705;3.0;1389.946585530764;0.7194521073039225;2.393196358141476;8.0;1791.2387203943842;0.5582728804454528;6.533479047574146;2220.0;1797.0612439179183;0.5564640623041979
199502.0;742.1;60001.0;30.0;30.0;228.15333333333334;"1.9887";;5370.2;99.34;1342.0;764.0;141746.0;97.5;17718.0;55.11;318.0;;;;;;288.0;316.0;;3.0;487.233282;"i-03bea7a3fbf484a58";"i-03bea7a3fbf484a58_3.0";"rmit-combined_v3_aws_m3.medium";162682.55;10.01;5122.27;10.0;4049940.2;10.01;213.81;10.01;6630350.64;10.0;28533.28;10.0;12013.4;10.0;93.57;10.01;27452.41;171521.44;37.09;40.14;76379.13;;59.2193;59.2437;228.0531;25.69;32.04;35.921;3.379;0.34;0.58;11.561;19.642;0.01;0.01;8.0;1.3238;773.51;2.1754;4707.11;4.4662;4466.1;10.8626;138.04;4.852;0.49;;1.2005244010636287;4.0;1401.9512328536564;0.7132915728919549;2.985614889476418;10.0;1815.6848268011058;0.5507563786617148;8.908009918492034;2748.0;1401.5101994457316;0.7135160346285595
199502.0;748.15;60001.0;30.0;30.0;228.15333333333334;"2.0226";"[Fio, MdSim, SysbenchMemory, SysbenchMemory, Iperf, SysbenchMutex, SysbenchFileio, SysbenchThreads, SysbenchMemory, SysbenchFileio, StressngNetwork, SysbenchCpu, StressngCpu, SysbenchThreads, StressngCpu, Fio, SysbenchThreads, SysbenchFileio, Iperf, StressngCpu, StressngNetwork, SysbenchMutex, MdSim, MdSim, SysbenchMutex, SysbenchCpu, WordpressBench, WordpressBench, Iperf, SysbenchCpu, WordpressBench, Fio, StressngNetwork]";5325.7;99.31;1331.0;764.0;141590.0;97.79;17698.0;55.14;322.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;287.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;487.380526;"i-044d6917fa6f7456b";"i-044d6917fa6f7456b_1.0";"rmit-combined_v3_aws_m3.medium";162864.15;10.0;5124.5;10.0;4060193.97;10.0;213.53;10.0;6643450.74;10.0;28537.77;10.0;12106.84;10.0;97.09;10.0;27724.37;168157.75;38.55;40.02;78072.0;"stress-ng, version 0.07.27";59.1922;59.2276;228.3662;25.75;32.03;35.872;3.4073;0.34;0.56;11.464;19.3131;0.01;0.01;8.0;1.3233;773.81;2.1735;4711.23;4.4666;4466.46;10.5401;134.53;4.76;0.48;"sysbench 0.4.12";3.0276282583562386;1.0;1338.0794846864364;0.747339759292654;1.7697572379752737;6.0;1759.9125311461794;0.5682100572059279;3.1112305310001087;1163.0;2604.020062695925;0.384021618852163
